"id","zobrazení","zobrazení_lat","nazev_cz","nazev_lat","url","skupina","nemoci","tcm_organy","ucinky","Cast-rostliny","sběr","stanoviště","barva kvetu","obsahové látky","kontraindikace","Jak se užívá","Lidové názvy","Bezpečnost","zobrazení"
"R0375","Zlatobýl kanadský","Solidago canadensis","zlatobyl_kanadsky","solidago_canadensis","https://www.brvohorik.cz/l/zlatobyl-kanadsky/","bylina","zanety_mocovych_cest | zanet_ledvin | otoky | revmaticke_potize",,"mocopudne | protizanetlive | detoxikacni | podporuje_vylucovani","nat | kvet","nat: cervenec | srpen | zari ; kvet: cervenec | srpen | zari","louky | rumiste | u_cest | vlhke_lokality","zluta","Flavonoidy: quercetin | kaempferol | rutin ; Saponiny: solidagin ; Triterpeny: kyselina ursolová ; Vitaminy: vitamin C | vitamin A ; Minerální látky: železo | mangan | zinek","těhotenství | alergie na rostliny z čeledi Asteraceae","nálev | odvar | tinktura | sirup","zlatobýl | zlato | zlatá tráva | zlatoš | jarní zlato | kanadská zlatobýlová tráva","1","on"
"R0376","Zlatobýl celík","Solidago virgaurea","zlatobyl_celik","solidago_virgaurea","https://www.brvohorik.cz/l/zlatobyl-celik/","bylina","zanety_mocovych_cest | zanet_ledvin | ledvinove_kameny | otoky | revmaticke_potize",,"mocopudne | protizanetlive | detoxikacni | podporuje_vylucovani | cisti_mocove_cesty","nat | kvet","nat: cervenec | srpen | zari ; kvet: cervenec | srpen | zari","louky | lesni_okraje | horske_louky","zluta","Triterpeny: kyselina ursolová | kyselina oleanolová ; Flavonoidy: quercetin | kaempferol ; Saponiny: dřeňové saponiny","těhotenství | kojení | alergie na rostliny z čeledi Asteraceae | současné užívání antikoagulancií","nálev | odvar | tinktura | sirup | mast","zlatobýl | zlatobýlek | zlatý květ | zlatá tráva","1","on"
"R0377","Zvonek rozkladitý","Campanula patula","zvonek_rozkladity","campanula_patula","https://www.brvohorik.cz/l/zvonek-rozkladity/","bylina",,,,"nat | kvet","nat: cerven | cervenec | srpen ; kvet: cerven | cervenec | srpen","louky | pastviny | lesni_okraje","modra | fialova","Silice: | Flavonoidy: rutinosid | hyperosid ; Saponiny: saponin ; Triterpeny: kyselina oleanolová ; Vitaminy: vitamin C",,"nálev | odvar | tinktura | mast",,,"on"
"R0378","Zvonek řepka","Campanula rapunculus","zvonek_repka","campanula_rapunculus","https://www.brvohorik.cz/l/zvonek-repka/","bylina",,,,"koren | nat","koren: zari | rijen ; nat: kveten | cerven | cervenec","louky | pastviny | suche_strane","modra","Silice: žádné ; Flavonoidy: žádné ; Alkaloidy: žádné ; Glykosidy: žádné ; Saponiny: žádné ; Triterpeny: žádné ; Fenolické kyseliny: žádné ; Třísloviny: žádné ; Hořčiny: žádné ; Slizy: žádné ; Vitaminy: žádné ; Minerální látky: žádné","těhotenství | kojení | alergie na rostliny z čeledi Campanulaceae","nálev | salát | vařená zelenina","zvonek | duhovka | ceník | kytička","1","on"
"R0379","Zázvor lékařský","Zingiber officinale","zazvor_lekarsky","zingiber_officinale","https://www.brvohorik.cz/l/zazvor-lekarsky/","bylina","nachlazeni | kasel | nevolnost | potize_s_travenim | nadymani | bolesti_kloubu",,"protizanetlive | podporuje_traveni | zahrivaci | protikrecove | antisepticke | antiemeticke","oddenek","oddenek: celorocne","pestovane_plochy | tropicke_oblasti","zluta | zelena","Silice: zingeron | gingerol | shogaol ; Fenolické kyseliny: kyselina rozmarýnová | kyselina kávová ; Vitaminy: vitamin C | vitamin B6 ; Minerální látky: draslík | hořčík | mangan","těhotenství | kojení | poruchy srážlivosti krve | žlučové kameny","nálev | odvar | tinktura | čerstvá šťáva | prášek | kapsle","zázvor | zázvorová oddenina | zázvor lékařský","1","on"
"R0380","Úročník bolhoj","Anthyllis vulneraria","urocnik_bolhoj","anthyllis_vulneraria","https://www.brvohorik.cz/l/urocnik-bolhoj/","bylina",,,,"kvet | nat","kvet: kveten | cerven | cervenec (nat)-nat: kveten | cerven | cervenec","suche_louky | meze | vapencove_pudy","zluta","Silice: | Flavonoidy: quercetin | kaempferol ; Triterpeny: kyselina ursolová ; Vitaminy: vitamin C","těhotenství | kojení | alergie na rostliny z čeledi Fabaceae","nálev | odvar | tinktura | mast","kolozvor | úročník | křiví trn | příčná klíčivka | kukuřičný květ | bolhoj | jarní bylinka","1","on"
"R0381","Čajovník čínský","Camellia sinensis","cajovnik_cinsky","camellia_sinensis","https://www.brvohorik.cz/l/cajovnik-cinsky/","ker","unava | ospalost | oslabená_imunita",,"stimulacni | antioxidantni | tonizacni | podporuje_soustredeni","list","list: celorocne","subtropicke_oblasti | pestovane_plochy","bila","Flavonoidy: catechin | epicatechin | epicatechin gallate | epigallocatechin | epigallocatechin gallate ; Třísloviny: kyselina tříslová | theaflaviny | thearubiginy ; Alkaloidy: kofein | theobromin | theophyllin ; Minerální látky: fluor | mangan | draslík | hořčík ; Vitaminy: vitamin C | vitamin B2 | vitamin K","těhotenství | kojení | hypertenze | současné užívání antikoagulancií","nálev | sypaný čaj | bylinkový čaj | ledový čaj | prášek | čajová směs","Kdybych měl uvést další české názvy pro čajovník čínský, tak výstup bude prázdný.","1","on"
"R0382","Čarovník alpský","Circaea alpina","carovnik_alpsky","circaea_alpina","https://www.brvohorik.cz/l/carovnik-alpsky/","bylina",,,,"nat","nat: cerven | cervenec | srpen","horske_lesy | vlhke_lesy | stinne_lokality","bila","Silice: none ; Flavonoidy: none ; Alkaloidy: none ; Glykosidy: none ; Saponiny: none ; Triterpeny: none ; Fenolické kyseliny: none ; Třísloviny: none ; Hořčiny: none ; Slizy: none ; Vitaminy: none ; Minerální látky: none","těhotenství | kojení | alergie na rostliny z čeledi Onagraceae | současné užívání antikoagulancií","nálev | odvar | tinktura",,"1","on"
"R0383","Čekanka obecná","Cichorium intybus","cekanka_obecna","cichorium_intybus","https://www.brvohorik.cz/l/cekanka-obecna/","bylina","potize_s_travenim | nechutenstvi | onemocneni_jater | potize_zlucniku | zacpa",,"podporuje_traveni | podporuje_cinnost_jater | zlucopudne | detoxikacni | mirne_projimave","koren | list | kvet","koren: zari | rijen ; list: kveten | cerven ; kvet: cervenec | srpen","louky | u_cest | pole | rumiste","modra","Hořčiny: cikorin | inulin ; Vitaminy: vitamin A | vitamin C | vitamin K ; Minerální látky: draslík | hořčík | vápník | železo","těhotenství | kojení | žaludeční vředy | alergie na rostliny z čeledi Asteraceae | současné užívání antikoagulancií","nálev | odvar | tinktura | čerstvá šťáva","cukrová čekanka | čekanka divoká | čekanka lékařská | cihelka","1","on"
"R0384","Černohlávek obecný","Prunella vulgaris","cernohlavek_obecny","prunella_vulgaris","https://www.brvohorik.cz/l/cernohlavek-obecny/","bylina","zanety_dutiny_ustni | bolesti_v_krku | kasel | nachlazeni | rany | kozni_problemy",,"protizanetlive | antisepticke | hojive | stahujici | podporuje_imunitu","nat | kvet","nat: cerven | cervenec | srpen ; kvet: cerven | cervenec | srpen","louky | pastviny | zahrady | u_cest","fialova","Silice: | Flavonoidy: luteolin | apigenin ; Triterpeny: kyselina ursolová ; Minerální látky: draslík | vápník | hořčík ; Vitaminy: vitamin C | vitamin A","těhotenství | kojení | alergie na rostliny z čeledi Lamiaceae","nálev | odvar | tinktura | mast","naťová baba | černý hlávek | černohlávek | lékařský hlávek","1","on"
"R0385","Černucha setá","Nigella sativa","cernucha_seta","nigella_sativa","https://www.brvohorik.cz/l/cernucha-seta/","bylina","oslabená_imunita | potize_s_travenim | nadymani | alergie",,"imunostimulacni | protizanetlive | antioxidantni | podporuje_traveni","semeno","semeno: srpen | zari","pestovane_plochy | zahrady","bila | modra","Silice: thymoquinon | carvacrol ; Alkaloidy: nigellin | nigellon ; Flavonoidy: quercetin | kaempferol ; Triterpeny: beta-amyrin | alpha-amyrin ; Minerální látky: vápník | železo | zinek ; Vitaminy: vitamin C | vitamin B1 | vitamin B3","těhotenství | kojení | nízký tlak | alergie na rostliny z čeledi Ranunculaceae","olej | semena | čaj | tinktura","černý kmín | černá semínka | Řecké bylinkové semeno | černucha | nigerka | setá řepka","1","on"
"R0386","Čertkus luční","Succisa pratensis","certkus_lucni","succisa_pratensis","https://www.brvohorik.cz/l/certkus-lucni/","bylina",,,,"koren | nat","koren: zari | rijen ; nat: cerven | cervenec | srpen","vlhke_louky | pastviny | mokrady","fialova | modra","Silice: 1,8-cineol | β-pinén ; Flavonoidy: quercetin | izoramnetin ; Třísloviny: kyselina tříslová ; Glykosidy: sucrose | inulin ; Minerální látky: vápník | draslík | hořčík","těhotenství | kojení | alergie na rostliny z čeledi Asteraceae | současné užívání antikoagulancií","nálev | tinktura | sirup","čertkus | čertova hlava | babí hřebíček | hřebíček zlatý | kuželovec","1","on"
"R0387","Česnek medvědí","Allium ursinum","cesnek_medvedi","allium_ursinum","https://www.brvohorik.cz/l/cesnek-medvedi/","bylina","vysoky_krevni_tlak | vysoky_cholesterol | nachlazeni | infekce | potize_s_travenim",,"antibakterialni | antivirove | detoxikacni | snizuje_krevni_tlak | snizuje_cholesterol | podporuje_traveni","list | cibule","list: brezen | duben | kveten ; cibule: zari | rijen","listnate_lesy | vlhke_lesy | luzni_lesy","bila","Silice: alliin | allicin ; Flavonoidy: kvercetin | kaempferol ; Vitaminy: vitamin C | vitamin A ; Minerální látky: draslík | vápník | železo ; Saponiny: saponiny","těhotenství | kojení | nízký krevní tlak | alergie na rostliny z čeledi Alliaceae | současné užívání antikoagulancií","nálev | odvar | tinktura | čerstvá šťáva | pesto","česnek lesní | divoký česnek | medvědí česnek | medvědí cesnak","1","on"
"R0388","Česnek podivný","Allium paradoxum","cesnek_podivny","allium_paradoxum","https://www.brvohorik.cz/l/cesnek-podivny/","bylina","nachlazeni | infekce | potize_s_travenim",,"antibakterialni | protizanetlive | podporuje_traveni | detoxikacni","list | cibule","list: brezen | duben | kveten ; cibule: cerven | cervenec","listnate_lesy | parky | zahrady","bila","Silice: allylpropyl disulfid | diallyl disulfid ; Vitaminy: vitamin C | vitamin B6 ; Minerální látky: selen | mangan | vápník | železo","žádné známé kontraindikace","čerstvá šťáva | nálev | tinktura | sušený prášek","česnek zázračný | česnek divoký | česnek planý","1","on"
"R0389","Česnek viničný","Allium vineale","cesnek_vinicny","allium_vineale","https://www.brvohorik.cz/l/cesnek-vinicny/","bylina","nachlazeni | infekce | potize_s_travenim",,"antibakterialni | protizanetlive | podporuje_traveni | detoxikacni","list | cibule","list: brezen | duben | kveten ; cibule: cerven | cervenec","louky | pole | vinice | u_cest","ruzova | fialova","Silice: alliin | allicin ; Saponiny: saponin ; Vitaminy: vitamin C | vitamin B6","těhotenství | poruchy srážlivosti krve | alergie na česnek","čerstvá šťáva | nálev | odvar | tinktura | koření","česnek | česnek divoký | česnek horský | česnek zahradní | divoký česnek","1","on"
"R0390","Česnáček lékařský","Alliaria petiolata","cesnacek_lekarsky","alliaria_petiolata","https://www.brvohorik.cz/l/cesnacek-lekarsky/","bylina","nachlazeni | kasel | zanety_dychacich_cest | potize_s_travenim",,"antibakterialni | protizanetlive | podporuje_traveni | expektoracni","list | nat","list: brezen | duben | kveten ; nat: duben | kveten","listnate_lesy | krovinne_porosty | u_cest","bila","Silice: allyl isothiocyanate ; Flavonoidy: quercetin | kaempferol ; Minerální látky: vápník | hořčík | železo ; Vitaminy: vitamin C ; Glykosidy: sinalbin","těhotenství | kojení | alergie na rostliny z čeledi Brassicaceae","nálev | čerstvá šťáva | odvar","česnek medvědí | divoký česnek | česnáček lesní","1","on"
"R0391","Čistec lesní","Stachys sylvatica","cistec_lesni","stachys_sylvatica","https://www.brvohorik.cz/l/cistec-lesni/","bylina",,,,"nat","nat: cerven | cervenec | srpen","lesy | lesni_okraje | stinne_lokality","fialova","Silice: cineol | linalool ; Flavonoidy: apigenin | kvercetin ; Triterpeny: kyselina ursolová ; Vitaminy: vitamin C | vitamin E : Čistec lesní (Stachys sylvatica)","těhotenství | kojení | alergie na rostliny z čeledi Lamiaceae","nálev | odvar | tinktura","vlčí mák | meduňkový čistec | ostřice lesní | šalamounova bylina","1","on"
"R0392","Řebříček bertram","Achillea ptarmica","rebricek_bertram","achillea_ptarmica","https://www.brvohorik.cz/l/rebricek-bertram/","bylina",,,,"kvet | nat","kvet: cerven | cervenec | srpen (nat)-nat: cerven | cervenec | srpen","vlhke_louky | brehy_vod","bila","Silice: éterické oleje ; Flavonoidy: apigenin | luteolin | quercetin ; Třísloviny: kyselina tříslová ; Hořčiny: achillein ; Vitaminy: vitamin C ; Minerální látky: draslík | vápník | hořčík","těhotenství | kojení | alergie na rostliny z čeledi Asteraceae | současné užívání antikoagulancií","nálev | odvar | tinktura | mast","řebříček | ptačí řebříček | bertramka | bertram | achillejka","1","on"
"R0393","Řebříček obecný","Achillea millefolium","rebricek_obecny","achillea_millefolium","https://www.brvohorik.cz/l/rebricek-obecny/","bylina","bolestiva_menstruace | nepravidelna_menstruace | potize_s_travenim | nadymani | kasel | nachlazeni | rany",,"protizanetlive | protikrecove | hojive | antisepticke | podporuje_traveni | reguluje_menstruaci","nat | kvet","nat: cerven | cervenec | srpen ; kvet: cerven | cervenec | srpen","louky | pastviny | u_cest | zahrady","bila | ruzova","Silice: chamazulen | 1,8-cineol | α-pinen ; Flavonoidy: apigenin | luteolin | quercetin ; Triterpeny: kyselina oleanolová | kyselina ursolová ; Fenolické kyseliny: kyselina kávová | kyselina rozmarýnová ; Třísloviny: třísloviny ; Vitaminy: vitamin C | vitamin K ; Minerální látky: draslík | vápník | hořčík","těhotenství | kojení | alergie na rostliny z čeledi Asteraceae | současné užívání antikoagulancií","nálev | odvar | tinktura | mast | čaj","srdcovka | řebříček | stařec | trávníček | dlouhý řebříček | mateřídouška","1","on"
"R0394","Řepík lékařský","Agrimonia eupatoria","repik_lekarsky","agrimonia_eupatoria","https://www.brvohorik.cz/l/repik-lekarsky/","bylina","zanety | zanety traviciho traktu | prujem | nadymani | travici potize | poruchy traveni | tezke traveni | tezkost po jidle | cirhoza jater | nemoci jater | nemoci sleziny | zanet mocovych cest | zanety dutiny ustni | zanet dasni | zanety v krku | angina | zanet mandli | zanet hrtanu | tuberkoloza krcnich uzlin | rozedma blic | emfyzem plic | bolest v krku | afty | zanety dychacich cest | ztrata hlasu | unavene hlasivky | pretizene hlasivky | kurdeje | kozni vredy | kozni problemy | kozni zanety | ekzemy | akne | opruzeniny | drobne rany | poraneni | podrazdeni | zdureni | otoky | pooperacni jizvy | revma | revmatismus | revmatoidni artritida | bolest v krizi | hexensus | bercove vredy | zvetsene srdce | krecove zily | varixy | chudokrevnost | anemie | blednicka | rekonvalescence","jatra | zlucnik | slezina | plice | tluste strevo","hojive | svirave | stahujici | analgeticke | protizanetlive | dezinfekcni | detoxikacni | antioxidacni | mocopudne | podporuje cinnost mocoveho ustroji | cisti mocovy mechyr | podporuje cinnost ledvin | cisti ledviny | podporuje cinnost strev | cisti streva | podporuje funkci jater | cisti jatra | podporuje funkci zlucniku | cisti zlucnik | podporuje funkci zaludku | podporuje funkci sleziny | podporuje funkci slinivky | podporuje zdravi cev | zpevnuje cevni steny | podporuje traveni | stavi traveni | podporuje peristaltiku strev | podporuje tvorbu zaludecnich stav | priznive pusobi na pokozku | priznive pusobi na dychaci system | priznive pusobi na nervovy system | pomaha pri nachlazeni | ulevuje pri bolestech v krku | ulevuje pri zanetech v krku | ulevuje pri zanetech dutiny ustni | ulevuje pri zanetech v travicim traktu | posiluje imunitu | dezinfikuje a hoji pokozku | dezinfikuje a hoji zanety v dutine ustni | dezinfikuje a hoji zanety v krku | urychluje hojeni | pusobi proti bolesti | pusobi proti bolesti zad | cisti organismus | podporuje obranyschopnost | podporuje metabolismus","nat","nat: cerven | cervenec | srpen","cesty|louky|niziny|okraje_lesu|okraje_obci|pastviny|slunna_mista|sucha_louky|sucha_oblasti|sucha_stanoviste|suche_svahy|svahy|zahrady","zluta","Třísloviny: kyselina gallová | kyselina ellagová ; Flavonoidy: quercetin | luteolin | orientin | vicenin ; Silice: α-pinen | β-pinen | caryophyllen ; Hořčiny: agrimoniin ; Vitaminy: vitamin C ; Minerální látky: draslík | vápník | hořčík","těhotenství | kojení | současné užívání antikoagulancií","nálev | odvar | tinktura | čerstvá šťáva","řepík | růžička | zlatý kořen","1","on"
"R0395","Řeřišnice luční","Cardamine pratensis","rerisnice_lucni","cardamine_pratensis","https://www.brvohorik.cz/l/rerisnice-lucni/","bylina","jarni_unava | nedostatek_vitaminu | nachlazeni | kasel",,"vitaminizacni | posilujici | podporuje_traveni | expektoracni","nat | list | kvet","nat: duben | kveten ; list: brezen | duben | kveten ; kvet: duben | kveten","vlhke_louky | mokrady | brehy_potoku","bila | ruzova","Silice: karvon | eugenol ; Flavonoidy: kvercetin | kempferol ; Vitaminy: vitamin C | vitamin K ; Minerální látky: draslík | vápník | hořčík ; Glykosidy: kardamin | pratanin","těhotenství | kojení | alergie na rostliny z čeledi Brassicaceae","nálev | odvar | salát | čerstvá šťáva","brahamská řepka | smetánková řepka","1","on"
